N,종목명,현재가,전일비,등락률,액면가,시가,고가,저가
1672.0,KODEX 미국S&P500헬스케어,10755.0,130.0,-1.19%,0.0,10835.0,10835.0,10705.0
1673.0,하나 iSelect-WG 탄소중립 ESG ETN,10215.0,0.0,0.00%,0.0,10215.0,10215.0,10215.0
1674.0,KODEX 미국S&P500필수소비재,10215.0,15.0,+0.15%,0.0,10200.0,10230.0,10115.0
1675.0,TRUE 은 선물 ETN,10205.0,0.0,0.00%,0.0,10205.0,10205.0,10205.0
1676.0,신한 S&P 레버리지 유로 선물 ETN(H),10190.0,0.0,0.00%,0.0,10190.0,10190.0,10190.0
1677.0,신한 S&P 유로 선물 ETN(H),10170.0,0.0,0.00%,0.0,10170.0,10170.0,10170.0
1678.0,메리츠 인버스 3X 국채3년 ETN,20310.0,15.0,-0.07%,0.0,20310.0,20310.0,20310.0
1679.0,WOORI 200,33790.0,430.0,+1.29%,0.0,33650.0,33835.0,33650.0
1680.0,KBSTAR 미국고정배당우선증권ICE TR,9650.0,25.0,+0.26%,0.0,9720.0,9720.0,9630.0
1681.0,TRUE 코스닥 150 ETN,10130.0,270.0,+2.74%,0.0,10050.0,10130.0,10045.0
1682.0,TRUE 일본 엔선물 ETN C,10130.0,0.0,0.00%,0.0,10130.0,10130.0,10130.0
1683.0,KBSTAR 미국달러SOFR금리액티브(합성),10125.0,135.0,-1.32%,0.0,10185.0,10185.0,10120.0
1684.0,HANARO 탄소효율그린뉴딜,8420.0,100.0,+1.20%,0.0,8375.0,8420.0,8375.0
1685.0,메리츠 3X 레버리지 국채3년 ETN,20165.0,25.0,+0.12%,0.0,20165.0,20165.0,20165.0
1686.0,신한 레버리지 Russell 2000 ETN,10060.0,30.0,+0.30%,0.0,10090.0,10090.0,10055.0
1687.0,신한 S&P 인버스 유로 선물 ETN(H),10050.0,10.0,-0.10%,0.0,10055.0,10055.0,10050.0
1688.0,TRUE 구리 선물 ETN,10025.0,80.0,-0.79%,0.0,10025.0,10025.0,10025.0
1689.0,TRUE 레버리지 일본 엔선물 ETN C,10025.0,215.0,-2.10%,0.0,10180.0,10185.0,9990.0
1690.0,KB 레버리지 금 선물 ETN(H),20015.0,350.0,+1.78%,0.0,19925.0,20045.0,19925.0
1691.0,KODEX 미국S&P500통신서비스,9995.0,160.0,+1.63%,0.0,10025.0,10035.0,9965.0
1692.0,삼성 S&P500 VIX S/T 선물 ETN,9995.0,535.0,-5.08%,0.0,10160.0,10160.0,9925.0
1693.0,삼성 인버스 China A50 선물 ETN(H),9990.0,115.0,-1.14%,0.0,10090.0,10090.0,9985.0
1694.0,신한 S&P 인버스 2X 유로 선물 ETN(H),9975.0,10.0,-0.10%,0.0,9970.0,9980.0,9955.0
1695.0,삼성 인버스 금 선물 ETN(H),9945.0,90.0,-0.90%,0.0,9945.0,9945.0,9945.0
1696.0,메리츠 인버스 국채5년 ETN,9935.0,10.0,-0.10%,0.0,9935.0,9935.0,9935.0
1697.0,TRUE FnGuide IoT ETN,9910.0,435.0,+4.59%,0.0,9915.0,9915.0,9910.0
1698.0,TIMEFOLIO 미국나스닥100액티브,13390.0,335.0,+2.57%,0.0,13280.0,13415.0,13280.0
1699.0,메리츠 인버스 2X 국채3년 ETN,9900.0,0.0,0.00%,0.0,9900.0,9900.0,9900.0
1700.0,KODEX 미국S&P500테크놀로지,9895.0,125.0,+1.28%,0.0,9995.0,9995.0,9895.0
1701.0,KBSTAR 글로벌수소경제Indxx,8245.0,50.0,-0.60%,0.0,8275.0,8275.0,8235.0
1702.0,KOSEF 블루칩,7610.0,40.0,+0.53%,0.0,7595.0,7610.0,7560.0
1703.0,메리츠 인버스 은 선물 ETN(H),9890.0,0.0,0.00%,0.0,9890.0,9890.0,9890.0
1704.0,마이다스 KoreaStock액티브,18820.0,245.0,+1.32%,0.0,18940.0,18940.0,18690.0
1705.0,KBSTAR 국채30년레버리지KAP(합성),17155.0,165.0,+0.97%,0.0,17095.0,17215.0,17025.0
1706.0,메리츠 3X 레버리지 국채5년 ETN,19665.0,60.0,+0.31%,0.0,19665.0,19665.0,19665.0
1707.0,KODEX 33-06 국고채액티브,9830.0,55.0,+0.56%,0.0,9830.0,9845.0,9820.0
1708.0,TRUE S&P 엔달러 선물 ETN(H),9810.0,0.0,0.00%,0.0,9810.0,9810.0,9810.0
1709.0,TIGER 한중전기차(합성),10300.0,50.0,-0.48%,0.0,10350.0,10350.0,10280.0
1710.0,삼성 인버스 은 선물 ETN(H),9785.0,0.0,0.00%,0.0,9785.0,9785.0,9785.0
1711.0,TRUE 인버스 2X 일본 엔선물 ETN,9770.0,0.0,0.00%,0.0,9770.0,9770.0,9770.0
1712.0,KODEX 미국S&P500유틸리티,9765.0,60.0,-0.61%,0.0,9795.0,9795.0,9765.0
1713.0,KODEX 53-09 국고채액티브,9745.0,65.0,+0.67%,0.0,9720.0,9770.0,9710.0
1714.0,대신 국채10년 ETN,9735.0,40.0,+0.41%,0.0,9745.0,9745.0,9735.0
1715.0,메리츠 은 선물 ETN(H),9735.0,250.0,+2.64%,0.0,9725.0,9735.0,9725.0
1716.0,TIGER 글로벌사이버보안INDXX,9720.0,30.0,-0.31%,0.0,9750.0,9800.0,9700.0
1717.0,KODEX TDF2030액티브,10780.0,25.0,+0.23%,0.0,10800.0,10835.0,10780.0
1718.0,삼성 은 선물 ETN(H),9695.0,280.0,+2.97%,0.0,9660.0,9695.0,9660.0
1719.0,TIGER 200 금융,6050.0,40.0,-0.66%,0.0,6055.0,6075.0,6020.0
1720.0,TRUE S&P 레버리지 엔달러 선물 ETN(H),9670.0,50.0,+0.52%,0.0,9725.0,9725.0,9670.0
1721.0,미래에셋 인도네시아 금속&에너지 Top5 ETN,9625.0,190.0,-1.94%,0.0,10750.0,10750.0,9625.0
1722.0,KBSTAR 미국빅데이터Top3채권혼합iSelect,12020.0,50.0,+0.42%,0.0,12160.0,12160.0,11955.0
1723.0,KODEX MSCI Korea,16015.0,175.0,+1.10%,0.0,16040.0,16095.0,16015.0
1724.0,메리츠 인버스 2X 국채5년 ETN,9585.0,35.0,-0.36%,0.0,9585.0,9585.0,9585.0
1725.0,TIMEFOLIO K컬처액티브,9580.0,90.0,+0.95%,0.0,9470.0,9660.0,9440.0
1726.0,TRUE 블룸버그 WTI원유 선물 ETN,9565.0,190.0,-1.95%,0.0,9590.0,9590.0,9565.0
1727.0,티와이홀딩스우,7680.0,90.0,+1.19%,500.0,7550.0,7890.0,7550.0
1728.0,삼성 블룸버그 WTI원유 선물 ETN,9530.0,245.0,-2.51%,0.0,9660.0,9660.0,9530.0
1729.0,ACE 골드선물 레버리지(합성 H),15880.0,250.0,+1.60%,0.0,15840.0,15900.0,15820.0
1730.0,유유제약1우,4200.0,0.0,0.00%,1000.0,4105.0,4400.0,4105.0
1731.0,ARIRANG KRX300,15850.0,230.0,+1.47%,0.0,15860.0,15860.0,15760.0
1732.0,KBSTAR 미국장기국채선물(H),8645.0,255.0,-2.87%,0.0,8660.0,8670.0,8640.0
1733.0,KOSEF KRX100,5265.0,80.0,+1.54%,0.0,5215.0,5265.0,5215.0
1734.0,KB 레버리지 KRX 2차전지 K-뉴딜 ETN,9475.0,880.0,+10.24%,0.0,8815.0,9475.0,8585.0
1735.0,KBSTAR 미국장기국채선물레버리지(합성 H),6515.0,155.0,+2.44%,0.0,6510.0,6525.0,6490.0
1736.0,TRUE 인버스 유로스탁스50 ETN(H) C,9430.0,20.0,-0.21%,0.0,9450.0,9450.0,9430.0
1737.0,KODEX 200 중소형,11740.0,55.0,+0.47%,0.0,11695.0,11740.0,11685.0
1738.0,ARIRANG ESG성장주액티브,8150.0,115.0,+1.43%,0.0,8125.0,8150.0,8105.0
1739.0,SOL 유럽탄소배출권선물S&P(H),13330.0,390.0,-2.84%,0.0,13560.0,13560.0,13330.0
1740.0,ARIRANG 200선물인버스2X,5330.0,145.0,-2.65%,0.0,5450.0,5450.0,5315.0
1741.0,TIGER 미국나스닥넥스트100,10950.0,5.0,+0.05%,0.0,10995.0,11010.0,10880.0
1742.0,KODEX Fn웹툰&드라마,4045.0,95.0,+2.41%,0.0,3995.0,4075.0,3995.0
1743.0,TRUE S&P500 VIX S/T 선물 ETN(H),9300.0,385.0,-3.98%,0.0,9350.0,9350.0,9245.0
1744.0,TIGER 한중반도체(합성),10905.0,0.0,0.00%,0.0,10905.0,10905.0,10905.0
1745.0,삼성 레버리지 KRX 2차전지 K-뉴딜 ETN,9240.0,790.0,+9.35%,0.0,8635.0,9380.0,8375.0
1746.0,KOSEF 미국S&P500(H),11510.0,185.0,+1.63%,0.0,11490.0,11520.0,11485.0
1747.0,TIGER 유로스탁스레버리지(합성 H),9200.0,65.0,+0.71%,0.0,9040.0,9200.0,9025.0
1748.0,TIMEFOLIO 미국S&P500액티브,12745.0,160.0,+1.27%,0.0,12805.0,12830.0,12745.0
1749.0,ACE 레버리지,6540.0,170.0,+2.67%,0.0,6495.0,6550.0,6490.0
1750.0,KOSEF 미국달러선물인버스,8960.0,120.0,+1.36%,0.0,8915.0,8960.0,8900.0
1751.0,메리츠 3X 레버리지 국채10년 ETN,18255.0,210.0,+1.16%,0.0,18280.0,18380.0,18220.0
1752.0,ACE 미국달러단기채권액티브,10120.0,135.0,-1.32%,0.0,10135.0,10180.0,10105.0
1753.0,KB 인버스 2X 금 선물 ETN(H),18190.0,310.0,-1.68%,0.0,18190.0,18190.0,18190.0
1754.0,TRUE 블룸버그 인도네시아 대표원자재 ETN,9020.0,110.0,-1.20%,0.0,9175.0,9175.0,9020.0
1755.0,KODEX 미국ETF산업Top10 Indxx,12025.0,80.0,+0.67%,0.0,12090.0,12090.0,12015.0
1756.0,TREX 펀더멘탈 200,35890.0,355.0,+1.00%,0.0,35890.0,35890.0,35890.0
1757.0,대신 3X 레버리지 국채10년 ETN,17935.0,305.0,+1.73%,0.0,17955.0,18020.0,17935.0
1758.0,삼양사우,24200.0,300.0,+1.26%,5000.0,24000.0,24350.0,23900.0
1759.0,TRUE 베트남 VN30 선물 ETN(H),8910.0,25.0,+0.28%,0.0,8870.0,8910.0,8840.0
1760.0,삼성 구리 선물 ETN(H),8900.0,50.0,+0.56%,0.0,8900.0,8900.0,8900.0
1761.0,FOCUS 혁신기업액티브,8090.0,170.0,+2.15%,0.0,8065.0,8090.0,8065.0
1762.0,메리츠 구리 선물 ETN(H),8895.0,0.0,0.00%,0.0,8895.0,8895.0,8895.0
1763.0,KODEX 코스닥150롱코스피200숏선물,11115.0,95.0,+0.86%,0.0,11080.0,11150.0,11025.0
1764.0,KODEX 모멘텀Plus,12700.0,260.0,+2.09%,0.0,12710.0,12715.0,12675.0
1765.0,ACE 미국하이일드액티브(H),9865.0,60.0,+0.61%,0.0,9810.0,9885.0,9810.0
1766.0,신한 인버스 은 선물 ETN(H),4430.0,110.0,-2.42%,0.0,4425.0,4430.0,4420.0
1767.0,TRUE 플래티넘 선물 ETN,8845.0,50.0,-0.56%,0.0,8885.0,8885.0,8845.0
1768.0,TIGER 우량가치,10500.0,10.0,-0.10%,0.0,10510.0,10510.0,10480.0
1769.0,성신양회우,11950.0,120.0,-0.99%,5000.0,12220.0,12220.0,11910.0
1770.0,신한 인버스 달러인덱스 선물 ETN(H),8720.0,0.0,0.00%,0.0,8720.0,8720.0,8720.0
1771.0,삼성 인버스 2X 금 선물 ETN(H),8695.0,155.0,-1.75%,0.0,8710.0,8715.0,8680.0
1772.0,HANARO 글로벌워터MSCI(합성),10760.0,60.0,-0.55%,0.0,10820.0,10820.0,10740.0
1773.0,TRUE 인버스 2X S&P500 선물 ETN(H),1720.0,55.0,-3.10%,0.0,1730.0,1730.0,1720.0
1774.0,KB 인버스 2X S&P 500 선물 ETN,8585.0,400.0,-4.45%,0.0,8705.0,8705.0,8575.0
1775.0,히어로즈 미국달러SOFR금리액티브(합성),10490.0,135.0,-1.27%,0.0,10550.0,10550.0,10490.0
1776.0,마이다스 KoreaStock중소형액티브,22645.0,335.0,+1.50%,0.0,22560.0,22760.0,22425.0
1777.0,ACE 미국나스닥100채권혼합액티브,10605.0,70.0,-0.66%,0.0,10700.0,10700.0,10605.0
1778.0,TREX 200,33935.0,450.0,+1.34%,0.0,33965.0,33965.0,33815.0
1779.0,ACE 삼성그룹동일가중,16845.0,110.0,+0.66%,0.0,16815.0,16845.0,16785.0
1780.0,메리츠 레버리지 국채10년 ETN,8420.0,105.0,+1.26%,0.0,8440.0,8440.0,8420.0
1781.0,삼성 코스피 양매도 5% OTM ETN,8415.0,0.0,0.00%,0.0,8415.0,8415.0,8415.0
1782.0,ACE 싱가포르리츠,12015.0,10.0,+0.08%,0.0,11955.0,12110.0,11955.0
1783.0,KB 인버스 2X 콩 선물 ETN,16800.0,730.0,-4.16%,0.0,16910.0,16910.0,16660.0
1784.0,메리츠 천연가스 선물 ETN(H),2795.0,100.0,-3.45%,0.0,2805.0,2820.0,2790.0
1785.0,삼성 인버스 나스닥 100 ETN(H),8370.0,200.0,-2.33%,0.0,8400.0,8400.0,8355.0
1786.0,SOL 유럽탄소배출권선물인버스ICE(H),10450.0,360.0,+3.57%,0.0,10275.0,10450.0,10275.0
1787.0,KOSEF 200선물인버스2X,2635.0,75.0,-2.77%,0.0,2645.0,2660.0,2630.0
1788.0,ACE 원자력테마딥서치,11855.0,115.0,+0.98%,0.0,11770.0,11880.0,11685.0
1789.0,KB 레버리지 밀 선물 ETN,16540.0,215.0,+1.32%,0.0,16605.0,16750.0,16515.0
1790.0,ACE 미국S&P500채권혼합액티브,10325.0,60.0,-0.58%,0.0,10400.0,10400.0,10300.0
1791.0,히어로즈 TDF2050액티브,11005.0,10.0,+0.09%,0.0,11045.0,11055.0,11000.0
1792.0,신한 인버스 2X 은 선물 ETN(H),1650.0,80.0,-4.62%,0.0,1635.0,1650.0,1625.0
1793.0,삼성 인버스 코스닥 150 선물 ETN,8215.0,190.0,-2.26%,0.0,8275.0,8290.0,8210.0
1794.0,KBSTAR 미국S&P배당킹,10260.0,70.0,-0.68%,0.0,10450.0,10450.0,10240.0
1795.0,하나 인버스 코스닥150 선물 ETN,8185.0,220.0,-2.62%,0.0,8215.0,8215.0,8170.0
1796.0,ACE 글로벌인컴TOP10 SOLACTIVE,10110.0,35.0,-0.34%,0.0,10020.0,10155.0,10020.0
1797.0,KBSTAR KRX300레버리지,13480.0,375.0,+2.86%,0.0,12955.0,13500.0,12955.0
1798.0,KOSEF 코스피100,25260.0,355.0,+1.43%,0.0,25205.0,25270.0,25150.0
1799.0,KB FnGuide 언택트 ETN,8075.0,155.0,+1.96%,0.0,8120.0,8120.0,8075.0
1800.0,KBSTAR KQ고배당,12390.0,125.0,+1.02%,0.0,12360.0,12390.0,12325.0
1801.0,SK증권우,2055.0,15.0,+0.74%,500.0,2020.0,2055.0,2020.0
1802.0,메리츠 미국채30년 ETN(H),8035.0,155.0,+1.97%,0.0,8025.0,8040.0,8015.0
1803.0,ARIRANG 미국테크10레버리지iSelect(합성),10700.0,330.0,+3.18%,0.0,10740.0,10760.0,10550.0
1804.0,KOSEF Fn유전자혁신기술,10700.0,130.0,+1.23%,0.0,10570.0,10785.0,10535.0
1805.0,KB 인버스 KOSPI 200 선물 ETN,11455.0,135.0,-1.16%,0.0,11480.0,11480.0,11455.0
1806.0,하나 인버스 2X 콩 선물 ETN(H),8015.0,275.0,-3.32%,0.0,8025.0,8035.0,7950.0
1807.0,SOL 한국형글로벌전기차&2차전지액티브,10820.0,95.0,+0.89%,0.0,10895.0,10895.0,10715.0
1808.0,VITA 밸류알파액티브,11435.0,85.0,+0.75%,0.0,11415.0,11490.0,11405.0
1809.0,SOL KEDI메가테크액티브,12315.0,220.0,+1.82%,0.0,12315.0,12370.0,12265.0
1810.0,에셋플러스 글로벌다이나믹시니어액티브,9980.0,50.0,+0.50%,0.0,9940.0,10045.0,9940.0
1811.0,에셋플러스 글로벌영에이지액티브,11710.0,90.0,+0.77%,0.0,11755.0,11755.0,11690.0
1812.0,신한 인버스 다우존스지수 선물 ETN(H),3970.0,15.0,-0.38%,0.0,3970.0,3970.0,3970.0
1813.0,SOL KRX기후변화솔루션,13195.0,300.0,+2.33%,0.0,13150.0,13205.0,13040.0
1814.0,HANARO KAP초장기국고채,36195.0,110.0,+0.30%,0.0,36190.0,36325.0,36190.0
1815.0,KOSEF Fn중소형,20760.0,225.0,+1.10%,0.0,20580.0,20790.0,20580.0
1816.0,QV US 500 ETN(H),11180.0,0.0,0.00%,0.0,11180.0,11180.0,11180.0
1817.0,KBSTAR KRX기후변화솔루션,13040.0,180.0,+1.40%,0.0,13015.0,13040.0,12945.0
1818.0,크라운제과우,10100.0,140.0,-1.37%,200.0,10290.0,10290.0,10060.0
1819.0,삼성 KRX 리츠 TOP10 월배당 ETN,7795.0,5.0,+0.06%,0.0,7845.0,7845.0,7795.0
1820.0,ACE 코스피,25980.0,300.0,+1.17%,0.0,25995.0,25995.0,25810.0
1821.0,HANARO 미국S&P500,11130.0,0.0,0.00%,0.0,11130.0,11130.0,11130.0
1822.0,HANARO 유로존국채25년플러스(합성 H),48600.0,1265.0,+2.67%,0.0,48490.0,48600.0,48490.0
1823.0,TIMEFOLIO 탄소중립액티브,15530.0,205.0,+1.34%,0.0,15475.0,15605.0,15475.0
1824.0,TIGER 미국달러선물레버리지,12935.0,325.0,-2.45%,0.0,13085.0,13085.0,12860.0
1825.0,히어로즈 미국성장기업30액티브,10345.0,0.0,0.00%,0.0,10345.0,10345.0,10345.0
1826.0,메리츠 CSI 300 ETN,7750.0,50.0,-0.64%,0.0,7750.0,7750.0,7750.0
1827.0,ARIRANG 미국테크10iSelect,10320.0,190.0,+1.88%,0.0,10345.0,10345.0,10135.0
1828.0,ACE 베트남VN30선물블룸버그레버리지(H),11035.0,50.0,+0.46%,0.0,11400.0,11400.0,10870.0
1829.0,TIGER 이머징마켓MSCI레버리지(합성 H),7010.0,280.0,+4.16%,0.0,6890.0,7035.0,6830.0
1830.0,SOL 미국30년국채액티브(H),9605.0,150.0,+1.59%,0.0,9600.0,9625.0,9595.0
1831.0,히어로즈 TDF2040액티브,10960.0,10.0,+0.09%,0.0,10960.0,10960.0,10960.0
1832.0,신한 인버스 2X 10년 국채선물 ETN,10955.0,0.0,0.00%,0.0,10955.0,10955.0,10955.0
1833.0,KODEX 미국채울트라30년선물인버스(H),10935.0,175.0,-1.58%,0.0,10940.0,10965.0,10930.0
1834.0,KB 레버리지 은 선물 ETN(H),15305.0,725.0,+4.97%,0.0,15355.0,15410.0,15280.0
1835.0,KODEX 콩선물(H),15300.0,270.0,+1.80%,0.0,15030.0,15370.0,15030.0
1836.0,삼성 FnGuide 웹 3.0 ETN,7645.0,150.0,+2.00%,0.0,7575.0,7645.0,7550.0
1837.0,대신 S&P WTI원유 선물 ETN,7635.0,185.0,-2.37%,0.0,7685.0,7685.0,7635.0
1838.0,ACE 스마트밸류,12660.0,145.0,+1.16%,0.0,12620.0,12660.0,12600.0
1839.0,신한 인버스 2X Russell 2000 ETN,7560.0,240.0,-3.08%,0.0,7610.0,7615.0,7540.0
1840.0,TIGER 금은선물(H),9445.0,100.0,+1.07%,0.0,9480.0,9480.0,9440.0
1841.0,TIGER S&P글로벌인프라(합성),11625.0,55.0,-0.47%,0.0,12310.0,12310.0,11625.0
1842.0,TRUE 인버스 2X HSCEI ETN(H),7545.0,395.0,-4.97%,0.0,7785.0,7875.0,7500.0
1843.0,TIGER KTOP30,8875.0,145.0,+1.66%,0.0,8890.0,8890.0,8840.0
1844.0,ARIRANG 미국채30년액티브,50265.0,370.0,+0.74%,0.0,49970.0,50620.0,49970.0
1845.0,ARIRANG 미국달러SOFR금리액티브(합성),50250.0,510.0,-1.00%,0.0,50215.0,50255.0,50215.0
1846.0,KB STAR 50 ETN,7530.0,0.0,0.00%,0.0,7530.0,7530.0,7530.0
1847.0,KBSTAR 국채선물3년,51540.0,75.0,-0.15%,0.0,51615.0,51630.0,51540.0
1848.0,KOSEF 200선물레버리지,14730.0,385.0,+2.68%,0.0,14665.0,14750.0,14615.0
1849.0,KBSTAR 주식혼합,37550.0,0.0,0.00%,0.0,37550.0,37550.0,37550.0
1850.0,히어로즈 TDF2030액티브,10700.0,30.0,+0.28%,0.0,10700.0,10700.0,10700.0
1851.0,태영건설우,5750.0,120.0,-2.04%,500.0,5870.0,5870.0,5750.0
1852.0,HANARO 글로벌반도체TOP10 SOLACTIVE,9970.0,260.0,+2.68%,0.0,9900.0,10015.0,9840.0
1853.0,ARIRANG 200선물레버리지,29875.0,750.0,+2.58%,0.0,29590.0,29940.0,29590.0
1854.0,ACE 스마트퀄리티,14910.0,205.0,+1.39%,0.0,14870.0,14910.0,14870.0
1855.0,TIGER 로우볼,10630.0,0.0,0.00%,0.0,10625.0,10630.0,10600.0
1856.0,BNK 미래전략기술액티브,9910.0,185.0,+1.90%,0.0,9895.0,9925.0,9825.0
1857.0,HANARO 원자력iSelect,11425.0,40.0,+0.35%,0.0,11420.0,11425.0,11275.0
1858.0,KB 인버스 2X 은 선물 ETN(H),14835.0,735.0,-4.72%,0.0,14705.0,14835.0,14655.0
1859.0,KODEX TSE일본리츠(H),12345.0,55.0,+0.45%,0.0,12290.0,12360.0,12275.0
1860.0,KODEX 한중전기차(합성),10515.0,75.0,-0.71%,0.0,10590.0,10590.0,10515.0
1861.0,KB KOSDAQ 150 선물 ETN,10500.0,30.0,+0.29%,0.0,10525.0,10525.0,10500.0
1862.0,KB 인버스 2X KOSPI 200 선물 ETN,14610.0,365.0,-2.44%,0.0,14665.0,14700.0,14610.0
1863.0,TIGER 미국S&P500선물인버스(H),3645.0,50.0,-1.35%,0.0,3645.0,3650.0,3640.0
1864.0,메리츠 국채30년 ETN,7290.0,50.0,+0.69%,0.0,7320.0,7325.0,7290.0
1865.0,하나 인버스 2X 코스닥150 선물 ETN,7275.0,360.0,-4.72%,0.0,7340.0,7475.0,7210.0
1866.0,KODEX MSCI모멘텀,12110.0,25.0,+0.21%,0.0,12110.0,12110.0,12110.0
1867.0,KODEX 혁신기술테마액티브,12070.0,145.0,+1.22%,0.0,12020.0,12070.0,12015.0
1868.0,KODEX Fn멀티팩터,12040.0,0.0,0.00%,0.0,12040.0,12040.0,12040.0
1869.0,대상홀딩스우,7900.0,100.0,-1.25%,1000.0,8030.0,8130.0,7810.0
1870.0,ACE 스마트로우볼,14430.0,155.0,+1.09%,0.0,14395.0,14430.0,14395.0
1871.0,ARIRANG 태양광&ESS Fn,8990.0,60.0,+0.67%,0.0,9060.0,9060.0,8875.0
1872.0,KBSTAR 글로벌주식분산액티브,10185.0,85.0,-0.83%,0.0,10265.0,10265.0,10100.0
1873.0,마이티 코스피100,25445.0,365.0,+1.46%,0.0,25395.0,25445.0,25395.0
1874.0,SOL 차이나육성산업액티브(합성),6445.0,50.0,-0.77%,0.0,6490.0,6490.0,6415.0
1875.0,삼성 알루미늄 선물 ETN,7085.0,0.0,0.00%,0.0,7085.0,7085.0,7085.0
1876.0,TIGER MSCI KOREA ESG유니버설,9830.0,10.0,+0.10%,0.0,9995.0,9995.0,9830.0
1877.0,KBSTAR 유로스탁스50(H),11730.0,80.0,+0.69%,0.0,11655.0,11730.0,11655.0
1878.0,KBSTAR 200고배당커버드콜ATM,7025.0,10.0,-0.14%,0.0,7035.0,7035.0,7010.0
1879.0,ARIRANG 고배당저변동50,10800.0,50.0,+0.47%,0.0,10805.0,10805.0,10710.0
1880.0,TIGER 경기방어채권혼합,8770.0,10.0,+0.11%,0.0,8755.0,8780.0,8750.0
1881.0,HANARO CAPEX설비투자iSelect,11655.0,175.0,+1.52%,0.0,11575.0,11655.0,11405.0
1882.0,HANARO Fn K-푸드,9315.0,115.0,-1.22%,0.0,9385.0,9385.0,9300.0
1883.0,ACE 스마트모멘텀,13910.0,190.0,+1.38%,0.0,13875.0,13910.0,13875.0
1884.0,남선알미우,22550.0,450.0,-1.96%,500.0,23000.0,23800.0,22500.0
1885.0,ARIRANG KS로우사이즈가중TR,15390.0,145.0,+0.95%,0.0,15430.0,15430.0,15335.0
1886.0,TIGER 의료기기,17250.0,215.0,+1.26%,0.0,17035.0,17340.0,16895.0
1887.0,KBSTAR V&S셀렉트밸류,13790.0,135.0,+0.99%,0.0,13725.0,13790.0,13720.0
1888.0,SOL 차이나태양광CSI(합성),5680.0,75.0,+1.34%,0.0,5650.0,5705.0,5530.0
1889.0,KB 레버리지 구리 선물 ETN(H),13610.0,125.0,+0.93%,0.0,13565.0,13625.0,13530.0
1890.0,KODEX 한중반도체(합성),11285.0,170.0,+1.53%,0.0,11280.0,11285.0,11280.0
1891.0,ARIRANG S&P글로벌인프라,13445.0,30.0,-0.22%,0.0,13705.0,13705.0,13445.0
1892.0,KOSEF 독일DAX,10315.0,145.0,-1.39%,0.0,10405.0,10405.0,10315.0
1893.0,KBSTAR 글로벌농업경제MV,9575.0,25.0,+0.26%,0.0,9560.0,9640.0,9540.0
1894.0,대신 2X 알루미늄 선물 ETN(H),6650.0,75.0,-1.12%,0.0,6655.0,6660.0,6610.0
1895.0,KODEX 국채선물10년인버스,55340.0,265.0,-0.48%,0.0,55605.0,55605.0,55300.0
1896.0,UNICORN R&D 액티브,11045.0,150.0,+1.38%,0.0,11050.0,11065.0,11000.0
1897.0,신한 레버리지 10년 국채선물 ETN,9435.0,0.0,0.00%,0.0,9435.0,9435.0,9435.0
1898.0,대신 천연가스 선물 ETN(H),6600.0,245.0,-3.58%,0.0,6630.0,6660.0,6590.0
1899.0,HANARO Fn K-메타버스MZ,7330.0,95.0,+1.31%,0.0,7255.0,7345.0,7255.0
1900.0,ARIRANG 코스피,26345.0,320.0,+1.23%,0.0,26360.0,26360.0,26125.0
1901.0,KOSEF 코스닥150선물레버리지,6150.0,265.0,+4.50%,0.0,6065.0,6200.0,6000.0
1902.0,HANARO KRX기후변화솔루션,13130.0,335.0,+2.62%,0.0,13025.0,13130.0,12995.0
1903.0,일양약품우,14750.0,60.0,+0.41%,2500.0,14790.0,14790.0,14600.0
1904.0,HANARO Fn5G산업,11930.0,90.0,+0.76%,0.0,12000.0,12040.0,11930.0
1905.0,KOSEF 미국방어배당성장나스닥,13095.0,25.0,-0.19%,0.0,13200.0,13200.0,13020.0
1906.0,KOSEF 차이나A50커넥트인버스MSCI(합성 H),10000.0,100.0,-0.99%,0.0,10125.0,10125.0,10000.0
1907.0,KODEX 국채선물3년인버스,53785.0,0.0,0.00%,0.0,53785.0,53785.0,53785.0
1908.0,파워 고배당저변동성,26620.0,30.0,-0.11%,0.0,26550.0,26705.0,26550.0
1909.0,ACE 스마트하이베타,12670.0,180.0,+1.44%,0.0,12660.0,12670.0,12615.0
1910.0,메리츠 레버리지 미국채10년 ETN(H),6305.0,95.0,+1.53%,0.0,6305.0,6320.0,6295.0
1911.0,ACE Fn5G플러스,8950.0,295.0,+3.41%,0.0,8800.0,9000.0,8800.0
1912.0,ARIRANG KS모멘텀가중TR,13920.0,190.0,+1.38%,0.0,13925.0,13925.0,13760.0
1913.0,KBSTAR 차이나항셍테크,5965.0,110.0,+1.88%,0.0,5860.0,5965.0,5840.0
1914.0,HANARO KRX300,15635.0,295.0,+1.92%,0.0,15590.0,15645.0,15585.0
1915.0,ARIRANG 글로벌MSCI(합성 H),15960.0,125.0,+0.79%,0.0,15835.0,15960.0,15835.0
1916.0,KODEX MSCI밸류,10365.0,55.0,+0.53%,0.0,10365.0,10365.0,10365.0
1917.0,한양증권우,11800.0,0.0,0.00%,5000.0,11950.0,11950.0,11630.0
1918.0,크라운해태홀딩스우,10300.0,60.0,+0.59%,500.0,10400.0,10400.0,10300.0
1919.0,HANARO 글로벌생성형AI액티브,10270.0,220.0,+2.19%,0.0,10225.0,10300.0,10220.0
